0.85199,-0.16521,1.67557
0.85410,-0.16349,1.67661
0.85949,-0.16938,1.68228
0.85916,-0.16940,1.68743
0.86061,-0.15499,1.68140
0.86194,-0.14916,1.68878
0.86576,-0.16055,1.70392
0.87342,-0.19408,1.73959
0.87123,-0.19428,1.75092
0.86049,-0.17171,1.74265
0.86028,-0.17871,1.74899
0.86587,-0.20808,1.77289
0.87895,-0.22160,1.79387
0.88602,-0.22568,1.79595
0.89421,-0.22669,1.78951
0.90169,-0.22908,1.78385
0.90675,-0.22217,1.77200
0.90779,-0.20658,1.75443
0.90746,-0.19377,1.74030
0.90819,-0.18720,1.73511
0.90908,-0.18485,1.73570
0.90195,-0.17260,1.73394
0.89532,-0.15083,1.73484
0.89636,-0.14690,1.74054
0.89669,-0.14816,1.74791
0.89617,-0.14972,1.76034
0.89682,-0.14779,1.76916
0.89833,-0.14698,1.77265
0.89913,-0.15204,1.78229
0.90234,-0.16821,1.79953
0.90375,-0.18070,1.81095
0.90564,-0.18303,1.81085
0.90636,-0.17870,1.80556
0.90877,-0.17633,1.79999
0.91378,-0.17573,1.79535
0.91872,-0.17195,1.79221
0.92044,-0.16585,1.78919
0.92182,-0.16211,1.78901
0.92663,-0.16440,1.79287
0.93304,-0.17287,1.80153
0.93072,-0.17186,1.80431
0.92416,-0.15255,1.80605
0.92567,-0.15408,1.81659
0.92982,-0.17115,1.83458
0.92923,-0.17248,1.84193
0.92670,-0.15838,1.83960
0.92694,-0.16296,1.84760
0.92713,-0.18386,1.87053
0.93124,-0.20341,1.89252
0.94018,-0.21395,1.90949
0.94928,-0.22098,1.91998
0.95613,-0.22213,1.91382
0.95948,-0.21600,1.89423
0.96200,-0.20179,1.87576
0.96251,-0.18845,1.86131
0.96095,-0.17916,1.85205
0.96156,-0.17425,1.84998
0.96267,-0.17437,1.85236
0.95901,-0.16183,1.85464
0.95408,-0.14804,1.85910
0.95390,-0.14599,1.86649
0.95296,-0.14243,1.87393
0.95348,-0.14085,1.88510
0.95715,-0.14784,1.89410
0.96312,-0.15864,1.90328
0.96730,-0.16947,1.91110
0.96948,-0.17283,1.91451
0.97307,-0.17865,1.91719
0.97384,-0.17701,1.91686
0.97358,-0.17222,1.91455
0.97395,-0.16728,1.91176
0.97649,-0.16680,1.91157
0.98030,-0.16829,1.91255
0.98226,-0.16463,1.91187
0.98623,-0.16530,1.91269
0.99392,-0.17515,1.91962
0.99369,-0.17526,1.92436
0.98629,-0.15490,1.92460
0.98791,-0.14932,1.92967
0.99175,-0.15547,1.94069
0.99523,-0.17166,1.95718
0.99407,-0.16710,1.96297
0.99165,-0.16089,1.96781
0.99169,-0.17185,1.98456
0.99576,-0.18857,2.00125
1.00225,-0.20139,2.00869
1.00744,-0.20439,2.00464
1.01235,-0.19948,1.99784
1.01818,-0.19641,1.99077
1.02075,-0.18912,1.98240
1.02042,-0.18017,1.97692
1.01913,-0.17236,1.97440
1.02041,-0.16788,1.97548
1.02462,-0.17230,1.98092
1.02640,-0.17154,1.98870
1.01862,-0.15258,1.99219
1.01476,-0.13989,1.99439
